price,transmission,mileage,fuelType,tax,mpg,engineSize
27911.00,1.00,1912.00,1.00,145.00,40.90,1.50
16490.00,3.00,16141.00,1.00,30.00,70.60,1.40
19995.00,3.00,12214.00,1.00,145.00,57.70,1.50
23990.00,2.00,6994.00,1.00,145.00,42.80,1.50
13290.00,1.00,8996.00,1.00,0.00,67.30,1.00
23990.00,2.00,1453.00,1.00,145.00,42.80,1.50
45990.00,2.00,8500.00,2.00,145.00,33.20,3.00
27990.00,2.00,6000.00,2.00,145.00,50.40,2.00
33990.00,3.00,4290.00,1.00,145.00,34.90,2.00
25672.00,3.00,19241.00,1.00,145.00,40.40,2.00
31782.00,3.00,43653.00,2.00,200.00,47.90,3.00
17992.00,3.00,47248.00,2.00,125.00,57.60,2.00
45790.00,2.00,38516.00,2.00,300.00,39.20,4.00
21995.00,2.00,36538.00,2.00,200.00,47.10,2.00
27495.00,3.00,14000.00,2.00,145.00,47.10,2.00
32995.00,3.00,3000.00,1.00,145.00,42.20,2.00
35000.00,3.00,4524.00,2.00,145.00,40.40,3.00
17495.00,1.00,22000.00,1.00,150.00,60.10,1.40
16450.00,3.00,40000.00,2.00,150.00,70.60,2.00
16511.00,1.00,23711.00,1.00,30.00,57.60,1.40
19111.00,3.00,10325.00,2.00,150.00,54.30,1.60
14451.00,1.00,29891.00,1.00,20.00,61.40,1.40
18611.00,1.00,7694.00,1.00,150.00,50.40,1.00
49981.00,3.00,40274.00,2.00,150.00,39.20,4.00
16272.00,1.00,7326.00,1.00,20.00,60.10,1.40
94990.00,2.00,3562.00,1.00,145.00,23.00,5.20
20895.00,3.00,30530.00,2.00,200.00,47.10,2.00
19395.00,1.00,16497.00,2.00,145.00,61.40,2.00
27250.00,1.00,2485.00,1.00,145.00,39.80,1.50
24990.00,2.00,6000.00,1.00,145.00,44.10,1.50
31490.00,2.00,3283.00,2.00,145.00,39.20,2.00
50990.00,2.00,5000.00,2.00,145.00,40.40,3.00
26990.00,1.00,1213.00,2.00,145.00,42.80,2.00
35990.00,2.00,5000.00,2.00,145.00,38.20,2.00
31990.00,2.00,5000.00,1.00,145.00,37.20,2.00
31990.00,2.00,1585.00,1.00,145.00,37.20,2.00
26990.00,1.00,5000.00,2.00,145.00,42.80,2.00
18950.00,3.00,39475.00,2.00,160.00,50.40,2.00
25950.00,1.00,1000.00,1.00,145.00,40.90,1.50
21900.00,1.00,1000.00,2.00,145.00,49.60,1.60
21800.00,1.00,1000.00,2.00,145.00,49.60,1.60
25354.00,3.00,1947.00,2.00,145.00,44.80,1.60
21586.00,2.00,14670.00,1.00,145.00,42.20,1.50
20692.00,1.00,8641.00,1.00,145.00,50.40,1.40
21312.00,3.00,13257.00,1.00,145.00,52.30,1.40
30886.00,3.00,2596.00,2.00,145.00,47.90,2.00
23782.00,3.00,73090.00,2.00,235.00,43.50,3.00
32170.00,2.00,14311.00,1.00,145.00,34.00,2.00
20834.00,1.00,5880.00,2.00,145.00,49.60,1.60
21286.00,1.00,723.00,2.00,145.00,49.60,1.60
18830.00,1.00,9640.00,1.00,145.00,42.80,1.50
12822.00,1.00,31851.00,1.00,30.00,56.50,1.40
14995.00,3.00,28636.00,2.00,20.00,70.60,1.60
29750.00,3.00,2000.00,2.00,145.00,51.40,2.00
18995.00,1.00,8220.00,1.00,145.00,50.40,1.40
26490.00,3.00,23100.00,2.00,145.00,56.50,2.00
16995.00,1.00,18000.00,2.00,30.00,61.40,2.00
15750.00,1.00,43438.00,2.00,30.00,61.40,2.00
33950.00,3.00,4685.00,2.00,145.00,50.40,3.00
42950.00,2.00,3440.00,2.00,145.00,40.90,3.00
23750.00,2.00,2000.00,2.00,145.00,51.40,2.00
27495.00,2.00,6000.00,2.00,145.00,48.70,2.00
44950.00,2.00,9000.00,2.00,145.00,33.20,3.00
30950.00,2.00,2000.00,2.00,145.00,39.20,2.00
21950.00,1.00,5000.00,2.00,145.00,51.40,1.60
25050.00,3.00,10205.00,1.00,145.00,38.20,2.00
33440.00,2.00,18961.00,1.00,145.00,36.70,2.00
34936.00,2.00,5607.00,2.00,145.00,38.20,2.00
18442.00,3.00,28849.00,1.00,30.00,57.60,1.40
27991.00,3.00,48272.00,1.00,150.00,37.70,3.00
29566.00,2.00,5123.00,1.00,145.00,33.20,2.00
20190.00,3.00,7483.00,1.00,145.00,40.90,2.00
25472.00,3.00,21825.00,1.00,145.00,43.50,2.00
22602.00,3.00,19731.00,2.00,145.00,56.50,2.00
24451.00,3.00,16393.00,1.00,145.00,50.40,2.00
13841.00,1.00,28125.00,2.00,30.00,61.40,2.00
16861.00,1.00,35457.00,1.00,150.00,52.30,1.40
23990.00,1.00,6267.00,1.00,145.00,38.20,2.00
38330.00,3.00,3815.00,1.00,145.00,30.70,2.00
35220.00,3.00,4709.00,2.00,145.00,48.70,2.00
18962.00,3.00,13505.00,1.00,30.00,56.50,1.40
18640.00,2.00,13710.00,1.00,145.00,42.20,1.50
28856.00,2.00,5605.00,1.00,145.00,33.20,2.00
31324.00,3.00,2860.00,2.00,145.00,39.20,2.00
33094.00,3.00,5291.00,2.00,145.00,38.20,2.00
19806.00,1.00,6771.00,2.00,145.00,49.60,1.60
32576.00,3.00,6024.00,2.00,145.00,38.20,2.00
34452.00,3.00,6831.00,2.00,145.00,38.20,2.00
21262.00,1.00,4868.00,2.00,145.00,49.60,1.60
21172.00,1.00,5999.00,2.00,145.00,49.60,1.60
21482.00,1.00,1998.00,2.00,145.00,49.60,1.60
15662.00,1.00,24426.00,1.00,30.00,57.60,1.40
20026.00,2.00,7000.00,1.00,145.00,47.10,1.00
21010.00,2.00,21274.00,1.00,145.00,40.40,2.00
33172.00,3.00,9427.00,1.00,145.00,40.40,2.00
20006.00,2.00,4007.00,2.00,145.00,70.60,1.60
15601.00,1.00,50689.00,2.00,145.00,65.70,2.00
26946.00,3.00,15811.00,1.00,145.00,38.20,1.50
22340.00,1.00,10606.00,1.00,145.00,39.20,2.00
25290.00,2.00,4598.00,2.00,145.00,45.60,2.00
28500.00,3.00,26494.00,2.00,150.00,45.60,3.00
21965.00,3.00,33620.00,2.00,160.00,49.60,3.00
42989.00,2.00,5000.00,1.00,145.00,37.70,3.00
43890.00,2.00,8115.00,2.00,145.00,39.80,3.00
25380.00,3.00,11614.00,2.00,145.00,48.70,2.00
31720.00,2.00,15302.00,2.00,145.00,47.10,2.00
27160.00,3.00,17790.00,2.00,145.00,47.90,2.00
24305.00,3.00,12762.00,1.00,145.00,38.20,2.00
21276.00,3.00,9052.00,2.00,145.00,52.30,1.60
37020.00,2.00,20091.00,1.00,145.00,38.70,2.00
30661.00,3.00,31850.00,1.00,145.00,36.70,3.00
21422.00,1.00,2877.00,2.00,145.00,49.60,1.60
23766.00,3.00,9893.00,2.00,145.00,48.70,2.00
18530.00,3.00,9961.00,2.00,145.00,52.30,1.60
25160.00,3.00,9889.00,2.00,145.00,49.60,2.00
25352.00,3.00,7957.00,1.00,200.00,40.40,2.00
21600.00,1.00,1222.00,2.00,145.00,56.50,2.00
22784.00,1.00,4569.00,1.00,145.00,40.90,1.50
17211.00,1.00,31776.00,1.00,30.00,58.90,1.40
19900.00,1.00,8078.00,2.00,145.00,51.40,1.60
20630.00,1.00,5922.00,2.00,145.00,51.40,1.60
46212.00,2.00,5249.00,2.00,145.00,36.20,3.00
28020.00,2.00,9394.00,2.00,145.00,45.60,2.00
21910.00,3.00,8583.00,2.00,145.00,51.40,2.00
21500.00,3.00,31834.00,2.00,30.00,65.70,2.00
20000.00,1.00,14930.00,2.00,150.00,62.80,2.00
16000.00,1.00,22766.00,1.00,30.00,55.40,1.40
32101.00,3.00,6875.00,2.00,145.00,39.20,2.00
11062.00,1.00,26916.00,1.00,0.00,67.30,1.00
23362.00,3.00,34687.00,1.00,145.00,43.50,2.00
19499.00,2.00,21059.00,2.00,160.00,50.40,2.00
19999.00,1.00,11881.00,1.00,145.00,49.60,2.00
14999.00,1.00,27820.00,2.00,30.00,64.20,2.00
10999.00,1.00,33703.00,1.00,20.00,60.10,1.40
21799.00,3.00,37317.00,1.00,150.00,43.50,2.00
26991.00,1.00,2513.00,1.00,145.00,39.80,1.50
18330.00,1.00,1322.00,1.00,145.00,49.60,1.00
36780.00,2.00,8231.00,1.00,145.00,34.00,2.00
33716.00,2.00,5555.00,2.00,145.00,38.20,2.00
37966.00,3.00,4293.00,1.00,145.00,32.10,2.00
16900.00,3.00,24153.00,2.00,30.00,62.80,2.00
27900.00,3.00,3861.00,2.00,145.00,48.70,2.00
21500.00,3.00,5041.00,1.00,145.00,44.80,1.50
15699.00,3.00,19588.00,2.00,145.00,70.60,1.60
10499.00,1.00,69124.00,2.00,30.00,67.30,2.00
19000.00,3.00,20108.00,2.00,200.00,46.30,3.00
53900.00,3.00,5876.00,1.00,145.00,32.50,2.90
28900.00,3.00,6005.00,1.00,145.00,33.20,2.00
12900.00,1.00,27062.00,1.00,30.00,55.40,1.40
18900.00,3.00,27317.00,1.00,150.00,56.50,1.50
19900.00,3.00,32189.00,1.00,150.00,56.50,1.50
21000.00,3.00,30418.00,1.00,150.00,47.90,1.40
13900.00,1.00,27984.00,1.00,20.00,60.10,1.00
23900.00,1.00,2728.00,1.00,150.00,43.50,1.50
38500.00,3.00,19112.00,1.00,150.00,39.80,3.00
12831.00,1.00,29891.00,2.00,0.00,76.30,1.60
38572.00,2.00,2249.00,2.00,145.00,40.40,3.00
22986.00,2.00,5313.00,2.00,145.00,46.30,1.60
27292.00,3.00,9101.00,1.00,145.00,44.10,2.00
22632.00,3.00,15664.00,2.00,145.00,57.70,2.00
37442.00,3.00,20801.00,2.00,145.00,47.90,3.00
24582.00,3.00,62349.00,1.00,145.00,40.90,2.00
15441.00,1.00,40600.00,2.00,125.00,56.50,2.00
27942.00,2.00,18049.00,1.00,145.00,40.90,2.00
30210.00,3.00,1401.00,2.00,145.00,48.70,2.00
31990.00,3.00,2166.00,2.00,145.00,47.10,2.00
34210.00,3.00,1766.00,1.00,145.00,31.70,2.00
16012.00,3.00,28284.00,1.00,145.00,56.50,1.40
56000.00,2.00,9126.00,2.00,145.00,33.60,3.00
30000.00,2.00,6101.00,2.00,145.00,47.90,2.00
53000.00,2.00,9002.00,2.00,145.00,33.60,3.00
19900.00,3.00,43113.00,2.00,145.00,56.50,2.00
21500.00,3.00,1843.00,1.00,145.00,40.90,2.00
24900.00,3.00,29834.00,1.00,145.00,43.50,2.00
21950.00,3.00,49600.00,2.00,260.00,41.50,3.00
20190.00,3.00,13664.00,2.00,30.00,61.40,2.00
29995.00,3.00,35905.00,1.00,565.00,26.40,4.20
27777.00,3.00,13199.00,2.00,145.00,55.40,2.00
20682.00,3.00,8396.00,2.00,145.00,47.90,1.60
34412.00,3.00,5990.00,2.00,145.00,38.20,2.00
19610.00,1.00,877.00,1.00,145.00,48.70,1.00
133900.00,3.00,333.00,1.00,145.00,21.40,5.20
18900.00,1.00,514.00,2.00,150.00,51.40,1.60
11900.00,1.00,11855.00,1.00,125.00,53.30,1.40
20500.00,1.00,22299.00,1.00,150.00,47.10,1.80
22500.00,3.00,4781.00,1.00,150.00,43.50,1.00
32900.00,3.00,31267.00,2.00,240.00,42.20,3.00
31900.00,3.00,6457.00,1.00,150.00,34.50,2.00
34000.00,3.00,2000.00,1.00,145.00,33.20,2.00
52000.00,2.00,1000.00,2.00,145.00,40.90,3.00
21500.00,1.00,2000.00,2.00,145.00,49.60,1.60
23000.00,3.00,2000.00,1.00,145.00,40.90,2.00
25000.00,1.00,2000.00,1.00,145.00,40.90,1.50
22000.00,1.00,2000.00,2.00,145.00,49.60,1.60
45000.00,2.00,4920.00,4.00,135.00,117.70,2.00
31500.00,2.00,1000.00,1.00,145.00,36.70,2.00
21500.00,1.00,1000.00,2.00,145.00,47.90,1.60
78000.00,2.00,1000.00,2.00,145.00,30.10,4.00
26000.00,1.00,1000.00,1.00,145.00,39.20,2.00
34500.00,3.00,1000.00,2.00,145.00,45.60,2.00
48500.00,3.00,2000.00,2.00,145.00,39.20,3.00
37000.00,3.00,1000.00,2.00,145.00,38.20,2.00
24000.00,1.00,1000.00,1.00,145.00,43.50,1.00
26000.00,3.00,1000.00,2.00,145.00,46.30,2.00
26000.00,1.00,2000.00,2.00,145.00,42.80,2.00
34500.00,3.00,2000.00,1.00,145.00,37.70,2.00
31500.00,3.00,1000.00,2.00,145.00,53.30,2.00
28500.00,1.00,1000.00,1.00,145.00,39.20,2.00
23000.00,3.00,2000.00,1.00,145.00,40.90,2.00
25000.00,1.00,1000.00,1.00,145.00,42.20,2.00
18700.00,1.00,11337.00,2.00,150.00,55.40,2.00
21500.00,3.00,10239.00,2.00,165.00,50.40,2.00
18800.00,1.00,20871.00,1.00,150.00,49.60,1.40
49000.00,3.00,4060.00,1.00,145.00,30.70,2.50
69000.00,2.00,1.00,2.00,145.00,30.10,4.00
24000.00,3.00,3058.00,1.00,145.00,42.20,1.50
24500.00,3.00,2246.00,1.00,145.00,43.50,1.50
14700.00,1.00,22288.00,1.00,20.00,60.10,1.00
17900.00,1.00,30624.00,1.00,125.00,51.40,1.40
29000.00,3.00,1000.00,1.00,145.00,40.90,2.00
28500.00,3.00,1000.00,2.00,145.00,47.10,2.00
35000.00,3.00,5000.00,2.00,145.00,38.20,2.00
30500.00,3.00,266.00,1.00,150.00,34.90,2.00
14900.00,1.00,14992.00,1.00,150.00,55.40,1.40
22800.00,3.00,20541.00,1.00,150.00,50.40,2.00
32500.00,3.00,11698.00,2.00,150.00,39.80,3.00
35900.00,3.00,2369.00,2.00,150.00,38.20,2.00
22900.00,1.00,2455.00,2.00,150.00,52.30,1.60
35900.00,3.00,3258.00,2.00,150.00,38.20,2.00
30000.00,3.00,1000.00,2.00,145.00,47.10,2.00
38000.00,3.00,1000.00,2.00,145.00,50.40,2.00
30000.00,3.00,1000.00,2.00,145.00,50.40,2.00
22900.00,3.00,3300.00,1.00,150.00,40.90,2.00
16000.00,3.00,27618.00,1.00,30.00,70.60,1.40
58000.00,3.00,2000.00,2.00,145.00,33.60,3.00
52000.00,3.00,1000.00,2.00,145.00,33.20,3.00
38000.00,3.00,2000.00,1.00,145.00,30.70,2.00
18900.00,1.00,8560.00,1.00,145.00,51.40,1.40
60000.00,2.00,1000.00,2.00,145.00,35.80,3.00
32500.00,2.00,1000.00,2.00,145.00,47.10,2.00
25000.00,1.00,1000.00,1.00,145.00,40.90,1.50
31000.00,3.00,1000.00,2.00,145.00,47.10,2.00
44000.00,3.00,1000.00,2.00,145.00,39.80,3.00
26500.00,1.00,100.00,2.00,145.00,52.30,1.60
25500.00,1.00,1000.00,1.00,145.00,42.20,2.00
25500.00,1.00,1000.00,1.00,145.00,42.20,2.00
26500.00,3.00,5000.00,2.00,145.00,47.10,2.00
30000.00,1.00,1000.00,1.00,145.00,40.90,1.50
22800.00,3.00,7899.00,1.00,150.00,52.30,1.40
24900.00,3.00,40184.00,2.00,150.00,60.10,2.00
34000.00,2.00,1000.00,2.00,145.00,38.20,2.00
26000.00,1.00,3000.00,2.00,145.00,42.80,2.00
34000.00,2.00,1000.00,2.00,145.00,38.20,2.00
26000.00,1.00,1000.00,2.00,145.00,42.80,2.00
32000.00,1.00,2000.00,1.00,145.00,37.20,2.00
31000.00,1.00,2000.00,1.00,145.00,39.80,1.50
31900.00,3.00,2839.00,1.00,145.00,34.90,2.00
24000.00,1.00,1000.00,1.00,145.00,39.20,2.00
31000.00,2.00,9577.00,2.00,145.00,47.90,2.00
35500.00,3.00,6273.00,2.00,145.00,38.20,2.00
25000.00,2.00,1000.00,1.00,145.00,38.20,2.00
34000.00,2.00,5027.00,2.00,145.00,38.20,2.00
30000.00,2.00,1000.00,2.00,145.00,47.10,2.00
28000.00,2.00,6596.00,2.00,145.00,47.10,2.00
19700.00,1.00,4272.00,2.00,145.00,51.40,1.60
28500.00,2.00,5374.00,1.00,145.00,37.70,2.00
13400.00,3.00,38461.00,1.00,30.00,56.50,1.40
23500.00,3.00,10897.00,1.00,150.00,42.20,1.50
12500.00,1.00,27560.00,1.00,150.00,67.30,1.00
22500.00,3.00,2061.00,1.00,150.00,42.20,1.50
14200.00,1.00,20185.00,1.00,20.00,61.40,1.40
18900.00,1.00,10950.00,1.00,150.00,54.30,1.50
18900.00,1.00,12727.00,1.00,150.00,51.40,1.40
18500.00,1.00,1000.00,1.00,150.00,51.40,1.00
17800.00,1.00,38882.00,1.00,30.00,56.50,1.40
23700.00,3.00,16437.00,1.00,150.00,47.90,1.40
23900.00,3.00,25105.00,2.00,145.00,56.50,2.00
18500.00,1.00,37670.00,1.00,145.00,49.60,1.40
21200.00,1.00,2672.00,1.00,145.00,42.20,1.50
44500.00,2.00,13178.00,2.00,145.00,32.80,3.00
25000.00,1.00,2000.00,1.00,145.00,40.90,1.50
37000.00,3.00,2000.00,2.00,145.00,38.20,2.00
29500.00,2.00,1000.00,1.00,145.00,39.80,2.00
26000.00,1.00,1000.00,2.00,145.00,42.80,2.00
21500.00,1.00,1000.00,2.00,145.00,49.60,1.60
34000.00,2.00,1000.00,2.00,145.00,38.20,2.00
29950.00,3.00,1284.00,1.00,145.00,39.80,2.00
22950.00,1.00,1484.00,2.00,145.00,51.40,1.60
29950.00,3.00,3484.00,2.00,145.00,51.40,2.00
17950.00,3.00,41193.00,1.00,145.00,54.30,1.40
42450.00,3.00,8867.00,2.00,145.00,36.20,2.00
31850.00,3.00,13449.00,2.00,145.00,43.50,3.00
19950.00,1.00,18315.00,1.00,145.00,50.40,1.40
19950.00,3.00,26316.00,1.00,145.00,47.90,1.40
14950.00,1.00,53065.00,2.00,30.00,61.40,2.00
22450.00,3.00,55449.00,2.00,160.00,52.30,3.00
19750.00,1.00,27196.00,2.00,30.00,62.80,2.00
19950.00,1.00,20559.00,1.00,145.00,50.40,1.40
19450.00,1.00,26436.00,1.00,200.00,40.40,2.00
21950.00,3.00,28987.00,1.00,200.00,40.40,2.00
19950.00,3.00,24319.00,1.00,145.00,47.90,1.40
20950.00,3.00,27800.00,2.00,125.00,58.90,3.00
15490.00,3.00,42300.00,1.00,30.00,57.60,1.40
20994.00,2.00,22226.00,1.00,200.00,40.40,2.00
15989.00,1.00,34066.00,2.00,30.00,67.30,2.00
16999.00,1.00,17019.00,2.00,30.00,64.20,2.00
23950.00,3.00,25344.00,1.00,200.00,39.80,2.00
16450.00,3.00,57700.00,2.00,30.00,61.40,2.00
11850.00,1.00,43988.00,1.00,20.00,60.10,1.40
20950.00,1.00,3198.00,2.00,145.00,49.60,1.60
19950.00,1.00,2583.00,2.00,145.00,51.40,1.60
23950.00,1.00,2155.00,2.00,145.00,51.40,1.60
22450.00,1.00,4195.00,2.00,145.00,47.90,1.60
20850.00,1.00,2445.00,2.00,145.00,49.60,1.60
38950.00,3.00,5484.00,2.00,145.00,44.10,2.00
32850.00,3.00,5450.00,2.00,145.00,47.10,2.00
41850.00,3.00,14051.00,2.00,145.00,36.20,3.00
56950.00,3.00,13856.00,2.00,145.00,32.80,3.00
31950.00,3.00,6602.00,1.00,145.00,34.90,2.00
25950.00,3.00,8130.00,2.00,145.00,67.30,2.00
47850.00,3.00,11751.00,2.00,145.00,34.50,3.00
20450.00,3.00,28.00,1.00,145.00,44.80,1.50
20450.00,3.00,44.00,1.00,145.00,44.80,1.50
27450.00,3.00,78.00,2.00,145.00,47.10,2.00
29950.00,3.00,480.00,1.00,145.00,39.80,2.00
21450.00,1.00,1000.00,1.00,145.00,44.10,1.00
26000.00,2.00,21000.00,2.00,145.00,52.30,3.00
17700.00,3.00,56586.00,2.00,200.00,47.10,2.00
32850.00,3.00,42829.00,1.00,300.00,34.00,2.50
31950.00,3.00,6100.00,1.00,145.00,32.10,2.00
27950.00,3.00,4840.00,2.00,145.00,44.80,2.00
21950.00,1.00,7975.00,1.00,145.00,39.20,2.00
25950.00,3.00,9097.00,2.00,145.00,45.60,2.00
54950.00,3.00,12195.00,2.00,145.00,33.20,3.00
36950.00,3.00,10618.00,2.00,145.00,47.90,2.00
22450.00,1.00,16500.00,1.00,145.00,38.70,2.00
20490.00,3.00,2983.00,1.00,145.00,44.80,1.50
12000.00,2.00,74478.00,2.00,200.00,47.10,2.00
11500.00,1.00,40683.00,1.00,125.00,53.30,1.40
16000.00,1.00,19365.00,1.00,20.00,60.10,1.40
23400.00,2.00,33460.00,2.00,145.00,58.90,2.00
42500.00,3.00,28249.00,1.00,145.00,32.50,2.90
30000.00,3.00,34128.00,1.00,330.00,29.70,4.00
11600.00,1.00,40795.00,2.00,0.00,74.30,1.60
18750.00,3.00,20478.00,1.00,145.00,54.30,1.40
25350.00,3.00,21146.00,2.00,200.00,47.10,2.00
24350.00,3.00,5229.00,1.00,145.00,50.40,1.40
30790.00,3.00,6521.00,1.00,145.00,31.70,2.00
21990.00,3.00,2742.00,1.00,145.00,44.80,1.50
22490.00,3.00,1620.00,1.00,145.00,44.80,1.50
22490.00,3.00,1501.00,1.00,145.00,44.80,1.50
22790.00,3.00,547.00,1.00,145.00,44.80,1.50
31490.00,3.00,9685.00,2.00,145.00,38.20,2.00
22890.00,3.00,2580.00,2.00,145.00,50.40,2.00
32850.00,3.00,6337.00,1.00,145.00,34.90,2.00
25350.00,3.00,26396.00,2.00,200.00,47.10,2.00
26995.00,3.00,12447.00,2.00,145.00,56.50,2.00
21950.00,3.00,27141.00,2.00,200.00,47.10,2.00
14450.00,3.00,11349.00,1.00,30.00,57.60,1.40
32450.00,3.00,31997.00,2.00,200.00,47.90,3.00
25990.00,3.00,22224.00,2.00,145.00,56.50,2.00
17650.00,1.00,38122.00,2.00,145.00,52.30,2.00
56950.00,3.00,13051.00,1.00,150.00,29.40,4.00
57970.00,3.00,7606.00,2.00,145.00,33.60,3.00
20750.00,1.00,2200.00,2.00,145.00,49.60,1.60
19980.00,1.00,2868.00,2.00,145.00,49.60,1.60
41995.00,2.00,1898.00,2.00,145.00,40.40,3.00
17490.00,3.00,42550.00,1.00,145.00,47.90,1.40
21750.00,3.00,15813.00,1.00,145.00,42.20,1.50
31250.00,3.00,14120.00,2.00,145.00,38.20,2.00
24800.00,3.00,18053.00,2.00,200.00,47.10,2.00
24450.00,2.00,38221.00,1.00,145.00,38.70,3.00
45500.00,2.00,11717.00,2.00,145.00,33.20,3.00
26995.00,2.00,6150.00,2.00,145.00,50.40,2.00
46850.00,2.00,50.00,2.00,145.00,33.60,3.00
46500.00,2.00,3450.00,2.00,145.00,33.20,3.00
23495.00,2.00,8177.00,2.00,145.00,51.40,2.00
17995.00,1.00,7062.00,2.00,145.00,49.60,1.60
21000.00,1.00,4775.00,2.00,145.00,49.60,1.60
32500.00,2.00,1547.00,2.00,145.00,55.40,2.00
26495.00,2.00,6032.00,1.00,145.00,38.70,2.00
26495.00,1.00,2288.00,1.00,145.00,40.90,1.50
25250.00,1.00,3848.00,1.00,145.00,40.90,1.50
26500.00,1.00,3974.00,2.00,145.00,42.80,2.00
42500.00,3.00,826.00,2.00,145.00,40.40,3.00
33500.00,3.00,8566.00,2.00,145.00,38.20,2.00
33995.00,2.00,3860.00,2.00,145.00,50.40,2.00
15999.00,1.00,29102.00,2.00,20.00,68.90,2.00
37999.00,2.00,36461.00,2.00,0.00,156.90,3.00
17599.00,3.00,29747.00,2.00,30.00,62.80,2.00
20799.00,3.00,10413.00,2.00,145.00,62.80,2.00
35995.00,2.00,4392.00,1.00,145.00,32.10,2.00
10995.00,3.00,50506.00,1.00,20.00,60.10,1.40
10250.00,1.00,47776.00,2.00,0.00,76.30,1.60
19500.00,1.00,7450.00,2.00,145.00,52.30,1.60
31500.00,2.00,5235.00,2.00,145.00,47.90,2.00
21995.00,3.00,9480.00,1.00,145.00,47.90,1.40
19995.00,1.00,24000.00,1.00,150.00,39.20,2.00
10795.00,1.00,21658.00,1.00,0.00,67.30,1.00
17950.00,1.00,32390.00,2.00,125.00,58.90,2.00
15489.00,3.00,54697.00,2.00,30.00,65.70,2.00
25995.00,3.00,27170.00,1.00,200.00,40.90,2.00
34995.00,3.00,20.00,2.00,145.00,47.90,2.00
21495.00,3.00,29838.00,1.00,200.00,40.40,2.00
23495.00,3.00,4084.00,1.00,145.00,40.90,1.50
18990.00,3.00,2620.00,2.00,150.00,52.30,1.60
18990.00,1.00,291.00,1.00,150.00,46.30,1.50
12995.00,1.00,38555.00,1.00,20.00,60.10,1.40
13795.00,3.00,22104.00,1.00,30.00,57.60,1.40
29980.00,3.00,12500.00,2.00,145.00,38.20,2.00
21750.00,3.00,5024.00,1.00,145.00,47.10,1.00
42500.00,2.00,50.00,2.00,145.00,33.60,3.00
29980.00,1.00,6840.00,1.00,145.00,39.80,1.50
35995.00,2.00,3911.00,2.00,145.00,45.60,2.00
22990.00,3.00,9967.00,1.00,145.00,42.20,1.50
33950.00,3.00,4054.00,2.00,145.00,44.80,2.00
33950.00,3.00,4980.00,2.00,145.00,38.20,2.00
21950.00,3.00,31299.00,2.00,125.00,61.40,3.00
18995.00,3.00,39990.00,2.00,30.00,61.40,2.00
19995.00,1.00,29041.00,2.00,150.00,61.40,2.00
19490.00,3.00,40525.00,2.00,165.00,50.40,2.00
21995.00,3.00,28988.00,1.00,150.00,47.90,1.40
19995.00,1.00,19311.00,1.00,150.00,51.40,1.40
19995.00,1.00,32565.00,1.00,150.00,49.60,1.40
22495.00,3.00,9801.00,1.00,150.00,40.90,2.00
22495.00,3.00,8750.00,1.00,150.00,40.90,2.00
25500.00,2.00,4000.00,2.00,145.00,48.70,2.00
37000.00,2.00,5117.00,2.00,145.00,45.60,2.00
26500.00,2.00,3797.00,2.00,145.00,50.40,2.00
116000.00,2.00,2369.00,1.00,145.00,22.60,5.20
22450.00,3.00,27266.00,2.00,200.00,47.10,2.00
12450.00,2.00,54549.00,2.00,0.00,72.40,2.00
26450.00,3.00,4847.00,1.00,145.00,40.40,2.00
36490.00,3.00,27838.00,1.00,150.00,34.00,3.00
20995.00,3.00,35852.00,1.00,150.00,47.90,1.40
26490.00,3.00,14291.00,1.00,150.00,39.80,1.50
28500.00,2.00,7769.00,1.00,145.00,37.70,2.00
26000.00,3.00,7499.00,1.00,145.00,40.90,1.50
31500.00,2.00,1000.00,2.00,145.00,47.90,2.00
18900.00,3.00,18486.00,4.00,0.00,176.60,1.40
35500.00,2.00,8417.00,2.00,145.00,38.20,2.00
18900.00,3.00,38367.00,2.00,30.00,61.40,2.00
20750.00,3.00,35233.00,1.00,200.00,42.20,2.00
12750.00,1.00,33761.00,2.00,145.00,70.60,1.60
26990.00,2.00,9000.00,1.00,145.00,39.80,2.00
22950.00,3.00,7441.00,1.00,145.00,52.30,1.40
23940.00,2.00,5804.00,2.00,145.00,51.40,2.00
26990.00,2.00,5556.00,1.00,145.00,38.20,2.00
24990.00,2.00,8799.00,1.00,145.00,42.20,1.50
21990.00,1.00,3272.00,2.00,145.00,55.40,2.00
29950.00,2.00,6042.00,1.00,145.00,33.20,2.00
25450.00,2.00,9181.00,2.00,145.00,48.70,2.00
30950.00,2.00,5824.00,2.00,145.00,39.20,2.00
30950.00,2.00,6107.00,2.00,145.00,39.20,2.00
28450.00,2.00,6621.00,2.00,145.00,47.10,2.00
34450.00,3.00,4500.00,2.00,145.00,47.10,2.00
47450.00,2.00,38513.00,2.00,300.00,39.20,4.00
25450.00,3.00,21134.00,2.00,145.00,52.30,3.00
17950.00,1.00,15308.00,1.00,145.00,55.40,1.00
36990.00,3.00,6612.00,1.00,145.00,32.10,2.00
34990.00,3.00,8186.00,1.00,145.00,32.10,2.00
26940.00,2.00,69.00,2.00,145.00,62.80,2.00
59450.00,2.00,15887.00,2.00,145.00,39.20,4.00
21950.00,2.00,9406.00,2.00,145.00,51.40,2.00
32790.00,3.00,1154.00,2.00,145.00,38.20,2.00
26990.00,2.00,5212.00,2.00,145.00,49.60,2.00
